Rok;Miesi¹c;Zarobki;Wydatki;Liczba osób_<500;Œredni wiek_<500;Liczba wypadków_<500;Liczba osób_500-700;Œredni wiek_500-700;Liczba wypadków_500-700;Liczba osób_>700;Œredni wiek_>700;Liczba wypadków_>700;Liczba wypadków mê¿czyzn;Liczba wypadków kobiet
37;9;0;4200;456;61;0;435;62;0;100;56;0;0;0
37;10;0;4200;456;61;0;435;62;0;100;56;0;0;0
37;11;0;4200;456;61;0;435;62;0;100;56;0;0;0
37;12;0;4200;456;61;0;435;62;0;99;56;0;0;0
38;1;528589;4200;467;62;0;450;63;0;100;57;0;0;0
38;2;0;4200;464;62;0;446;63;0;100;57;0;0;0
38;3;0;4200;464;62;0;441;62;0;100;57;0;0;0
38;4;0;4200;462;62;0;440;62;0;100;57;0;0;0
38;5;0;21448;460;62;1;439;62;1;100;57;0;2;0
38;6;0;4200;458;61;0;437;62;0;100;57;0;0;0
38;7;0;4200;456;61;0;437;62;0;100;57;0;0;0
38;8;0;4200;455;61;0;436;62;0;100;57;0;0;0
38;9;0;4200;456;61;0;436;62;0;99;57;0;0;0
38;10;0;4200;455;61;0;436;62;0;99;57;0;0;0
38;11;0;4200;456;61;0;434;62;0;99;57;0;0;0
38;12;0;18880;455;61;1;434;62;0;99;57;0;1;0
39;1;530309;4200;471;62;0;442;63;0;106;57;0;0;0
39;2;0;4200;467;62;0;440;62;0;106;57;0;0;0
39;3;0;4200;465;62;0;438;62;0;105;57;0;0;0
39;4;0;4200;462;62;0;435;62;0;106;57;0;0;0
39;5;0;4200;460;62;0;436;62;0;106;57;0;0;0
39;6;0;4200;461;62;0;434;62;0;106;57;0;0;0
39;7;0;4200;460;62;0;435;62;0;106;57;0;0;0
39;8;0;4200;459;62;0;434;62;0;106;57;0;0;0
39;9;0;4200;460;62;0;433;62;0;105;57;0;0;0
39;10;0;4200;458;62;0;433;62;0;105;57;0;0;0
39;11;0;4200;456;62;0;432;62;0;106;57;0;0;0
39;12;0;4200;452;62;0;432;62;0;106;57;0;0;0
40;1;527225;4200;462;63;0;440;63;0;108;57;0;0;0
40;2;0;4200;460;62;0;437;63;0;106;57;0;0;0
40;3;0;4200;459;62;0;433;62;0;106;57;0;0;0
40;4;0;4200;457;62;0;431;62;0;106;57;0;0;0
40;5;0;24187;454;62;1;427;62;0;107;57;0;0;1
40;6;0;13591;454;62;0;425;62;1;107;57;0;1;0
40;7;0;12907;452;62;0;424;62;1;107;57;0;1;0
40;8;0;4200;452;62;0;420;62;0;106;57;0;0;0
40;9;0;4200;450;62;0;421;62;0;106;57;0;0;0
40;10;0;4200;449;62;0;420;62;0;105;57;0;0;0
40;11;0;4200;448;62;0;420;62;0;105;57;0;0;0
40;12;0;4200;447;62;0;419;62;0;106;57;0;0;0
41;1;525866;4200;462;62;0;436;63;0;110;57;0;0;0
41;2;0;4200;459;62;0;433;63;0;109;57;0;0;0
41;3;0;4200;456;62;0;430;62;0;109;57;0;0;0
41;4;0;4200;452;62;0;427;62;0;109;57;0;0;0
41;5;0;4200;452;62;0;423;62;0;108;57;0;0;0
41;6;0;4200;452;62;0;420;62;0;107;57;0;0;0
41;7;0;4200;450;62;0;422;62;0;106;56;0;0;0
41;8;0;4200;448;62;0;420;62;0;107;57;0;0;0
41;9;0;4200;448;62;0;419;62;0;107;57;0;0;0
41;10;0;4200;448;62;0;418;62;0;106;57;0;0;0
41;11;0;4200;448;62;0;417;62;0;107;57;0;0;0
41;12;0;4200;447;62;0;416;62;0;107;57;0;0;0
42;1;521864;4200;461;63;0;432;62;0;108;58;0;0;0
42;2;0;27514;459;62;1;431;62;0;107;58;0;1;0
42;3;0;4200;459;62;0;427;62;0;107;58;0;0;0
42;4;0;4200;456;62;0;426;62;0;107;58;0;0;0
42;5;0;4200;453;62;0;426;62;0;107;58;0;0;0
42;6;0;4200;452;62;0;424;62;0;107;58;0;0;0
42;7;0;4200;447;62;0;424;62;0;107;58;0;0;0
42;8;0;9270;448;62;1;422;62;0;107;58;0;0;1
42;9;0;4200;448;62;0;422;62;0;107;58;0;0;0
42;10;0;4200;447;62;0;421;62;0;106;57;0;0;0
42;11;0;4200;445;62;0;419;62;0;107;58;0;0;0
42;12;0;4200;446;62;0;419;62;0;106;57;0;0;0
43;1;522967;18307;461;63;0;432;62;1;109;58;0;1;0
43;2;0;4200;461;62;0;431;62;0;104;58;0;0;0
43;3;0;4200;457;62;0;431;62;0;107;57;0;0;0
43;4;0;4200;457;62;0;428;62;0;107;57;0;0;0
43;5;0;4200;454;62;0;428;62;0;107;57;0;0;0
43;6;0;4200;451;62;0;428;62;0;107;57;0;0;0
43;7;0;4200;449;62;0;428;62;0;107;57;0;0;0
43;8;0;4200;447;62;0;428;62;0;107;57;0;0;0
43;9;0;4200;447;62;0;425;62;0;107;57;0;0;0
43;10;0;4200;447;62;0;423;62;0;107;57;0;0;0
43;11;0;4200;446;62;0;422;62;0;107;57;0;0;0
43;12;0;4200;446;62;0;422;61;0;107;57;0;0;0
44;1;521485;4200;464;62;0;434;62;0;105;58;0;0;0
44;2;0;4200;459;62;0;433;62;0;106;58;0;0;0
44;3;0;4200;459;62;0;431;62;0;104;57;0;0;0
44;4;0;4200;458;62;0;428;62;0;105;57;0;0;0
44;5;0;4200;457;62;0;427;62;0;105;57;0;0;0
44;6;0;4200;455;62;0;426;62;0;105;57;0;0;0
44;7;0;5655;456;62;1;423;62;0;105;57;0;0;1
44;8;0;4200;454;62;0;425;62;0;105;57;0;0;0
44;9;0;4200;453;62;0;424;62;0;104;58;0;0;0
44;10;0;4200;453;62;0;423;62;0;105;57;0;0;0
44;11;0;4200;453;62;0;422;62;0;105;57;0;0;0
44;12;0;24168;453;62;0;422;62;1;105;57;0;1;0
45;1;518896;33171;462;63;0;431;63;1;105;58;0;1;0
45;2;0;4200;457;62;0;431;63;0;104;58;0;0;0
45;3;0;4200;453;62;0;428;62;0;106;58;0;0;0
45;4;0;4200;455;62;0;422;62;0;106;58;0;0;0
45;5;0;27387;455;62;1;420;62;0;106;58;0;0;1
45;6;0;4200;456;62;0;416;62;0;105;58;0;0;0
45;7;0;4200;452;62;0;418;62;0;106;58;0;0;0
45;8;0;4200;453;62;0;416;62;0;106;58;0;0;0
45;9;0;4200;452;62;0;416;62;0;106;58;0;0;0
45;10;0;4200;452;62;0;415;62;0;106;58;0;0;0
45;11;0;25983;452;62;0;414;62;1;106;58;0;1;0
45;12;0;4200;452;62;0;414;62;0;106;58;0;0;0
46;1;518617;4200;467;63;0;424;62;0;109;59;0;0;0
46;2;0;4200;466;63;0;421;62;0;108;59;0;0;0
46;3;0;4200;465;63;0;418;62;0;107;59;0;0;0
46;4;0;4200;463;63;0;412;62;0;107;59;0;0;0
46;5;0;4200;463;63;0;410;62;0;106;58;0;0;0
46;6;0;4200;461;63;0;411;62;0;106;58;0;0;0
46;7;0;4200;461;63;0;410;62;0;106;58;0;0;0
46;8;0;4200;461;63;0;410;62;0;106;58;0;0;0
46;9;0;4200;460;63;0;409;62;0;106;58;0;0;0
46;10;0;4200;457;63;0;410;62;0;106;58;0;0;0
46;11;0;4200;458;62;0;409;62;0;106;58;0;0;0
46;12;0;4200;456;62;0;407;62;0;105;59;0;0;0
47;1;517362;4200;469;63;0;424;62;0;107;59;0;0;0
47;2;0;4200;469;63;0;418;62;0;107;59;0;0;0
47;3;0;4200;465;62;0;419;62;0;107;59;0;0;0
47;4;0;4200;464;62;0;417;62;0;107;59;0;0;0
47;5;0;4200;464;62;0;415;62;0;107;59;0;0;0
47;6;0;4200;463;62;0;413;62;0;107;59;0;0;0
47;7;0;4200;464;62;0;408;62;0;107;59;0;0;0
47;8;0;4200;461;62;0;408;62;0;107;59;0;0;0
47;9;0;4200;461;62;0;407;61;0;107;59;0;0;0
47;10;0;4200;461;62;0;406;61;0;107;59;0;0;0
47;11;0;4200;460;62;0;406;61;0;107;59;0;0;0
47;12;0;4200;460;62;0;405;61;0;107;59;0;0;0
48;1;517710;4200;476;63;0;419;62;0;107;59;0;0;0
48;2;0;4200;477;63;0;411;62;0;109;59;0;0;0
48;3;0;4200;473;63;0;410;62;0;109;59;0;0;0
48;4;0;4200;469;63;0;410;62;0;108;59;0;0;0
48;5;0;4200;469;63;0;406;62;0;108;59;0;0;0
48;6;0;4200;469;62;0;405;62;0;108;59;0;0;0
48;7;0;4200;467;62;0;406;62;0;107;59;0;0;0
48;8;0;4200;466;62;0;405;62;0;108;59;0;0;0
48;9;0;4200;465;62;0;405;62;0;108;59;0;0;0
48;10;0;4200;463;62;0;406;62;0;108;59;0;0;0
48;11;0;4200;462;62;0;404;62;0;108;59;0;0;0
48;12;0;4200;463;62;0;403;62;0;108;59;0;0;0
49;1;516547;4200;483;63;0;411;63;0;108;59;0;0;0
49;2;0;4200;482;63;0;406;62;0;109;60;0;0;0
49;3;0;4200;477;63;0;403;62;0;107;59;0;0;0
49;4;0;4200;473;63;0;399;62;0;109;60;0;0;0
49;5;0;4200;468;62;0;402;62;0;107;59;0;0;0
49;6;0;4200;466;62;0;398;62;0;109;60;0;0;0
49;7;0;4200;465;62;0;396;62;0;109;60;0;0;0
49;8;0;4200;463;62;0;397;62;0;109;60;0;0;0
49;9;0;4200;463;62;0;395;62;0;109;60;0;0;0
49;10;0;4200;462;62;0;396;62;0;109;60;0;0;0
49;11;0;4200;462;62;0;394;62;0;109;60;0;0;0
49;12;0;4200;459;62;0;396;62;0;109;60;0;0;0
50;1;512284;4200;479;63;0;408;63;0;108;61;0;0;0
50;2;0;4200;475;63;0;404;63;0;110;60;0;0;0
50;3;0;4200;470;63;0;403;63;0;109;60;0;0;0
50;4;0;4200;468;62;0;401;63;0;107;60;0;0;0
50;5;0;4200;471;63;0;397;62;0;106;59;0;0;0
50;6;0;4200;469;62;0;397;62;0;105;60;0;0;0
50;7;0;4200;468;62;0;394;62;0;106;59;0;0;0
50;8;0;4200;467;62;0;394;62;0;106;59;0;0;0
50;9;0;4200;465;62;0;393;62;0;106;59;0;0;0
50;10;0;4200;465;62;0;392;62;0;106;59;0;0;0
50;11;0;4200;463;62;0;391;62;0;106;59;0;0;0
50;12;0;4200;463;62;0;391;62;0;106;59;0;0;0
